Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter05\A_BlazorWebAssemblyProject\BlazorWebAssemblyProject\BlazorWebAssemblyProject.csproj,File,Chapter05\A_BlazorWebAssemblyProject\BlazorWebAssemblyProject\Program.cs,8,0,T:System.Uri,,,,,builder.Services.AddScoped(sp => new HttpClient { BaseAddress = new Uri(builder.HostEnvironment.BaseAddress) });
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Chapter20\E_CarsWebApi\CarsWebApi\CarsWebApi.csproj,File,Chapter20\E_CarsWebApi\CarsWebApi\CarsWebApi.csproj,,,Microsoft.AspNetCore.Mvc.NewtonsoftJson 7.0.0,,,,,"Microsoft.AspNetCore.Mvc.NewtonsoftJson, 7.0.0  Recommendation:  Remove Microsoft.AspNetCore.Mvc.NewtonsoftJson, and replace with new package Microsoft.AspNetCore.Mvc.NewtonsoftJson 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Chapter20\E_CarsWebApi\CarsWebApi\CarsWebApi.csproj,File,Chapter20\E_CarsWebApi\CarsWebApi\CarsWebApi.csproj,,,Microsoft.AspNetCore.OpenApi 7.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 7.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Chapter20\E_CarsWebApi\CarsWebApi\CarsWebApi.csproj,File,Chapter20\E_CarsWebApi\CarsWebApi\CarsWebApi.csproj,,,,,,,,Current target framework: net7.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Chapter14\B_ChangingConventions\ChangingConventions\ChangingConventions.csproj,File,Chapter14\B_ChangingConventions\ChangingConventions\ChangingConventions.csproj,,,,,,,,Current target framework: net7.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Chapter31\B_ConfigureOptionsExample\ConfigureOptionsExample\ConfigureOptionsExample.csproj,File,Chapter31\B_ConfigureOptionsExample\ConfigureOptionsExample\ConfigureOptionsExample.csproj,,,,,,,,Current target framework: net7.0 Recommended target framework: net10.0
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Chapter31\B_ConfigureOptionsExample\ConfigureOptionsExample\ConfigureOptionsExample.csproj,File,Chapter31\B_ConfigureOptionsExample\ConfigureOptionsExample\Program.cs,16,0,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,"builder.Services.Configure<LanguageOptions>(builder.Configuration.GetSection(""Languages""));"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,,,Microsoft.Extensions.ApiDescription.Client 7.0.0,,,,,"Microsoft.Extensions.ApiDescription.Client, 7.0.0  Recommendation:  Remove Microsoft.Extensions.ApiDescription.Client, and replace with new package Microsoft.Extensions.ApiDescription.Client 10.0.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,,,,,,,,Current target framework: net7.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,586,20,T:System.Net.Http.HttpContent,,,,,"using (var responseStream = await response.Content.ReadAsStreamAsync().ConfigureAwait(false))                      {                          var typedBody = await System.Text.Json.JsonSerializer.DeserializeAsync<T>(responseStream, JsonSerializerSettings, cancellationToken).ConfigureAwait(false);                          return new ObjectResponseResult<T>(typedBody, string.Empty);                      }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,586,20,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,"using (var responseStream = await response.Content.ReadAsStreamAsync().ConfigureAwait(false))                      {                          var typedBody = await System.Text.Json.JsonSerializer.DeserializeAsync<T>(responseStream, JsonSerializerSettings, cancellationToken).ConfigureAwait(false);                          return new ObjectResponseResult<T>(typedBody, string.Empty);                      }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,570,16,T:System.Net.Http.HttpContent,,,,,var responseText = await response.Content.ReadAsStringAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,563,12,T:System.Net.Http.HttpContent,,,,,"if (response == null || response.Content == null)              {                  return new ObjectResponseResult<T>(default(T), string.Empty);              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,528,28,T:System.Net.Http.HttpContent,,,,,var responseData_ = response_.Content == null ? null : await response_.Content.ReadAsStringAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,528,28,T:System.Net.Http.HttpContent,,,,,var responseData_ = response_.Content == null ? null : await response_.Content.ReadAsStringAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,500,28,T:System.Net.Http.HttpContent,,,,,foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,498,24,T:System.Net.Http.HttpContent,,,,,if (response_.Content != null && response_.Content.Headers != null)                          {                              foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;                          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,498,24,T:System.Net.Http.HttpContent,,,,,if (response_.Content != null && response_.Content.Headers != null)                          {                              foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;                          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,489,20,T:System.Uri,,,,,"request_.RequestUri = new System.Uri(url_, System.UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,489,20,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"request_.RequestUri = new System.Uri(url_, System.UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,489,20,T:System.Uri,,,,,"request_.RequestUri = new System.Uri(url_, System.UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,475,12,T:System.Uri,,,,,"urlBuilder_.Replace(""{id}"", System.Uri.EscapeDataString(ConvertToString(id, System.Globalization.CultureInfo.InvariantCulture)));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,432,28,T:System.Net.Http.HttpContent,,,,,var responseData_ = response_.Content == null ? null : await response_.Content.ReadAsStringAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,432,28,T:System.Net.Http.HttpContent,,,,,var responseData_ = response_.Content == null ? null : await response_.Content.ReadAsStringAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,404,28,T:System.Net.Http.HttpContent,,,,,foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,402,24,T:System.Net.Http.HttpContent,,,,,if (response_.Content != null && response_.Content.Headers != null)                          {                              foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;                          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,402,24,T:System.Net.Http.HttpContent,,,,,if (response_.Content != null && response_.Content.Headers != null)                          {                              foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;                          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,393,20,T:System.Uri,,,,,"request_.RequestUri = new System.Uri(url_, System.UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,393,20,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"request_.RequestUri = new System.Uri(url_, System.UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,393,20,T:System.Uri,,,,,"request_.RequestUri = new System.Uri(url_, System.UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,379,12,T:System.Uri,,,,,"urlBuilder_.Replace(""{id}"", System.Uri.EscapeDataString(ConvertToString(id, System.Globalization.CultureInfo.InvariantCulture)));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,330,28,T:System.Net.Http.HttpContent,,,,,var responseData_ = response_.Content == null ? null : await response_.Content.ReadAsStringAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,330,28,T:System.Net.Http.HttpContent,,,,,var responseData_ = response_.Content == null ? null : await response_.Content.ReadAsStringAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,302,28,T:System.Net.Http.HttpContent,,,,,foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,300,24,T:System.Net.Http.HttpContent,,,,,if (response_.Content != null && response_.Content.Headers != null)                          {                              foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;                          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,300,24,T:System.Net.Http.HttpContent,,,,,if (response_.Content != null && response_.Content.Headers != null)                          {                              foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;                          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,291,20,T:System.Uri,,,,,"request_.RequestUri = new System.Uri(url_, System.UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,291,20,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"request_.RequestUri = new System.Uri(url_, System.UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,291,20,T:System.Uri,,,,,"request_.RequestUri = new System.Uri(url_, System.UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,284,20,T:System.Net.Http.HttpContent,,,,,request_.Content = content_;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,273,12,T:System.Uri,,,,,"urlBuilder_.Replace(""{id}"", System.Uri.EscapeDataString(ConvertToString(id, System.Globalization.CultureInfo.InvariantCulture)));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,221,28,T:System.Net.Http.HttpContent,,,,,var responseData_ = response_.Content == null ? null : await response_.Content.ReadAsStringAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,221,28,T:System.Net.Http.HttpContent,,,,,var responseData_ = response_.Content == null ? null : await response_.Content.ReadAsStringAsync().ConfigureAwait(false);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,193,28,T:System.Net.Http.HttpContent,,,,,foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter11\E_AddingDescriptions\ConsoleClient\ConsoleClient.csproj,File,Chapter11\E_AddingDescriptions\ConsoleClient\obj\fruitClient.cs,191,24,T:System.Net.Http.HttpContent,,,,,if (response_.Content != null && response_.Content.Headers != null)                          {                              foreach (var item_ in response_.Content.Headers)                                  headers_[item_.Key] = item_.Value;                          }
